H Left hand Bat,A Left hand Bat,H NoBat,A NoBat,H Right hand Bat,A Right hand Bat,City,H Left Arm Wrist Spinner,A Left Arm Wrist Spinner,H Right Arm Spinner,A Right Arm Spinner,H Left Arm Fast,A Left Arm Fast,H Right Arm Fast,A Right Arm Fast,H NoBowl,A NoBowl,H Left Arm Spinner,A Left Arm Spinner,H Right Arm Wrist Spinner,A Right Arm Wrist Spinner,H Top order Batter,A Top order Batter,H Bowling Allrounder,A Bowling Allrounder,H Wicketkeeper,A Wicketkeeper,H Allrounder,A Allrounder,H Batting Allrounder,A Batting Allrounder,H Batter,A Batter,H Middle order Batter,A Middle order Batter,H Opening Batter,A Opening Batter,H Bowler,A Bowler,Result
5,2,0,0,6,9,Abu Dhabi,1,0,5,3,3,0,0,6,0,2,2,0,0,0,1,3,0,1,1,2,3,3,0,0,1,0,1,0,1,0,3,2,1
1,1,0,0,10,10,Singapore,0,0,3,1,0,0,2,7,3,1,2,1,1,1,0,1,0,1,1,1,1,2,0,1,4,0,1,2,0,0,4,3,1
5,3,0,0,6,8,Unknown,2,1,1,4,0,0,5,4,0,0,3,1,0,1,3,4,0,1,1,1,3,1,0,0,0,0,0,1,1,0,3,3,0
3,3,0,0,8,8,Colombo,1,0,3,2,0,0,5,7,0,1,1,1,1,0,0,0,0,0,1,2,3,3,0,0,1,0,2,2,0,1,4,3,0
5,8,0,0,6,3,Dhaka,0,0,1,4,1,2,5,1,2,2,1,2,1,0,0,0,0,0,3,1,2,5,0,0,0,0,1,1,0,1,5,3,0
3,2,0,0,8,9,Kirtipur,0,0,1,0,1,0,4,7,1,2,3,1,1,1,0,3,0,1,0,0,2,1,0,2,3,0,1,1,0,1,5,2,0
2,3,0,0,9,8,Unknown,0,0,2,3,0,0,7,5,1,2,1,0,0,1,1,1,0,1,2,2,1,5,0,0,0,0,1,0,2,0,4,2,0
5,5,0,0,6,6,Colombo,1,0,5,2,0,2,4,4,1,1,0,0,0,2,1,1,1,0,3,2,3,1,0,1,0,0,0,2,0,0,3,4,0
4,1,0,0,7,10,Colombo,1,0,4,4,2,0,3,2,0,2,1,1,0,2,4,0,1,0,1,1,1,4,0,0,0,0,2,1,0,2,2,3,1
4,0,0,0,7,11,Port Moresby,1,0,2,2,1,0,4,5,2,2,1,0,0,2,0,0,1,0,1,1,1,2,0,0,1,3,1,0,2,0,4,5,1
4,4,0,0,7,7,Kolkata,0,1,0,3,0,1,6,3,3,2,2,1,0,0,2,2,1,0,2,2,4,1,0,0,0,0,1,0,0,2,1,4,0
0,2,0,0,11,9,Castel,0,0,2,4,2,2,6,2,0,1,1,2,0,0,0,0,0,0,0,1,2,4,0,0,4,2,0,0,0,0,5,4,1
1,3,0,0,10,8,Dubai,0,0,2,1,0,1,4,3,2,2,0,2,3,2,0,1,0,0,3,2,3,1,0,0,0,2,1,1,0,2,4,2,0
1,5,0,0,10,6,Lauderhill,0,1,3,3,0,1,5,2,2,2,0,2,1,0,0,1,2,0,2,0,2,2,1,1,1,3,1,0,0,0,2,4,1
2,1,0,0,9,10,Centurion,0,0,2,4,1,2,6,1,0,2,1,0,1,2,1,0,1,0,1,1,1,3,1,0,0,0,2,1,0,2,4,4,0
3,3,0,0,8,8,St Kitts,0,0,2,2,2,0,6,3,1,5,0,1,0,0,1,1,1,0,1,2,6,2,0,0,0,0,0,0,0,2,2,4,2
4,5,0,0,7,6,Mumbai,1,1,2,1,0,1,5,4,2,3,0,1,1,0,3,3,1,1,1,1,1,2,0,0,0,0,0,0,1,1,4,3,1
1,2,0,0,10,9,Edinburgh,0,0,3,2,0,0,4,3,2,4,1,1,1,1,1,2,0,0,2,1,3,2,0,0,0,1,2,0,0,2,3,3,1
3,4,0,0,8,7,Chester-le-Street,0,1,0,1,0,2,8,4,1,0,1,2,1,1,3,3,0,2,1,1,0,1,1,1,0,0,1,0,1,1,4,2,1
3,1,0,0,8,10,Dubai,0,0,1,0,0,0,4,7,2,2,1,1,3,1,2,1,0,1,1,1,0,2,0,1,0,1,3,1,0,0,5,3,1
2,0,1,0,8,11,Episkopi,0,0,2,2,0,1,7,6,2,1,0,0,0,1,0,1,0,0,0,0,4,1,0,1,5,3,0,0,0,0,2,5,1
0,1,0,0,11,10,Unknown,0,0,4,5,0,0,5,5,1,0,0,1,1,0,2,0,0,0,1,0,2,3,1,0,0,1,0,3,2,2,3,2,1
1,3,0,0,10,8,Castel,0,0,1,2,0,1,5,4,1,1,2,1,2,2,0,0,0,0,1,0,3,7,0,0,3,2,0,0,0,0,4,2,1
1,1,0,0,10,10,St Peter Port,0,0,1,1,0,0,6,5,2,1,2,2,0,2,0,0,0,0,1,1,3,3,0,0,2,3,0,0,0,0,5,4,0
5,5,0,0,6,6,Bloemfontein,0,0,2,2,1,0,6,5,1,1,1,2,0,1,1,0,1,1,2,1,1,3,2,0,0,0,1,2,0,1,3,3,1
6,2,0,0,5,9,Lahore,1,1,2,4,1,0,3,4,2,0,2,1,0,1,0,1,1,2,1,1,2,0,0,1,1,0,3,1,0,1,3,4,1
2,4,0,0,9,7,Sharjah,0,0,3,2,1,0,4,6,1,2,2,0,0,1,0,2,0,0,1,1,2,2,2,1,0,0,1,0,2,1,3,4,0
3,5,0,0,8,6,Birmingham,0,1,1,2,1,0,5,4,2,1,0,2,2,1,1,1,1,0,2,1,0,0,1,2,0,0,1,1,2,1,3,5,1
5,3,0,0,6,8,Dubai,1,1,1,1,1,1,4,4,0,2,2,0,2,2,1,1,0,0,1,2,0,1,2,2,0,0,1,1,1,1,5,3,0
3,2,0,0,8,9,Abu Dhabi,0,0,2,3,0,1,4,4,2,1,1,0,2,2,3,0,0,2,1,1,2,2,0,1,0,0,1,2,0,1,4,2,0
5,2,0,0,6,9,St Lucia,0,0,2,2,1,0,7,6,0,1,1,1,0,1,2,1,0,0,0,2,3,3,1,0,0,0,1,1,1,0,3,4,1
6,1,0,0,5,10,Dublin,1,0,4,3,1,0,3,5,0,1,2,1,0,1,3,0,0,1,1,1,1,3,0,2,0,1,2,0,0,0,4,3,1
1,3,0,0,10,8,Dublin,0,1,2,1,0,0,5,7,1,2,2,0,1,0,1,0,1,0,2,1,2,2,0,0,0,2,2,0,1,2,2,4,0
3,1,0,0,8,10,Belfast,0,0,1,2,0,0,5,4,1,2,3,2,1,1,0,1,0,1,3,2,5,1,0,0,1,0,0,2,0,1,2,3,1
2,5,0,0,9,6,Auckland,0,2,3,1,2,0,3,4,1,1,1,3,1,0,1,1,0,0,1,1,2,0,0,2,0,1,1,0,2,2,4,4,0
3,3,0,0,8,8,London,1,1,1,2,2,0,5,5,1,1,1,1,0,1,1,1,0,0,1,1,3,3,0,0,0,2,2,0,1,1,3,3,0
4,1,0,0,7,10,Windhoek,0,0,1,3,4,1,4,4,1,1,1,1,0,1,1,0,1,0,0,1,2,4,0,0,3,2,0,0,0,0,4,4,0
2,6,0,0,9,5,Abu Dhabi,0,1,3,3,1,1,3,3,2,0,1,3,1,0,1,2,2,0,1,1,2,1,0,1,0,0,2,2,1,1,2,3,1
1,3,0,0,10,8,Krefeld,0,0,3,4,0,1,4,4,2,1,1,1,1,0,0,0,0,0,1,0,3,1,1,0,3,4,0,0,0,0,3,6,1
3,4,0,0,8,7,Ahmedabad,0,1,2,0,0,1,4,6,3,2,0,0,2,1,3,1,1,0,2,2,1,2,0,0,0,0,0,1,1,1,3,4,0
4,6,0,0,7,5,Colombo,0,1,5,2,1,0,3,4,1,2,0,0,1,2,2,0,1,1,2,3,1,4,0,0,0,1,1,0,1,0,3,2,0
2,4,0,0,9,7,Jamaica,0,0,2,3,1,0,6,6,1,1,0,1,1,0,3,1,1,0,1,1,4,1,0,2,0,2,0,0,0,0,2,4,1
3,3,0,0,8,8,Abu Dhabi,0,0,5,3,1,1,2,4,1,1,1,1,1,1,0,1,1,0,1,2,4,1,0,1,1,0,2,1,0,1,2,4,1
3,3,0,0,8,8,Chittagong,0,0,2,5,0,0,3,4,3,1,2,1,1,0,0,0,0,1,1,3,4,3,0,0,0,0,1,0,2,0,3,4,0
2,3,0,0,9,8,Unknown,1,0,1,2,1,0,4,7,0,1,2,1,2,0,1,3,0,0,1,1,3,4,0,0,0,0,2,1,1,0,3,2,1
5,2,0,0,6,9,Chattogram,0,0,4,3,1,0,2,4,2,2,1,1,1,1,1,0,1,2,2,2,3,1,0,1,0,0,2,2,0,1,2,2,1
6,2,0,0,5,9,Wellington,0,0,2,4,2,0,3,4,0,0,3,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1,2,1,2,3,3,0
4,2,0,0,7,9,Walferdange,0,0,3,3,0,1,5,4,1,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,5,4,0,0,0,1,5,4,1
3,2,0,0,8,9,Unknown,0,1,4,2,0,0,5,7,1,1,1,0,0,0,0,2,0,2,2,1,3,4,1,0,0,0,1,0,0,0,4,2,1
1,5,0,0,10,6,Cuttack,1,0,2,0,1,1,4,6,1,3,0,0,2,1,3,0,0,1,2,2,1,3,0,0,0,2,0,0,1,0,4,3,1
4,5,0,0,7,6,Dhaka,0,0,4,1,1,1,4,4,0,2,2,2,0,1,2,1,1,0,1,1,2,2,0,0,0,0,2,2,1,1,2,4,1
3,0,0,0,8,11,Hamilton,0,0,3,4,1,1,5,4,1,0,1,0,0,2,0,0,0,0,1,0,4,3,0,0,0,0,1,3,1,1,4,4,1
6,3,0,0,5,8,Dhaka,0,0,5,2,2,0,1,3,2,2,0,3,1,1,2,0,0,0,1,1,4,4,0,0,0,1,0,2,1,1,3,2,0
3,2,0,0,8,9,Mirpur,0,1,3,5,1,3,5,1,0,0,2,0,0,1,3,0,1,0,1,1,2,3,0,0,0,0,2,1,0,2,2,4,1
2,5,0,0,9,6,Unknown,0,1,4,2,0,1,6,2,0,2,1,2,0,1,0,3,0,0,0,1,3,1,0,0,1,1,3,1,1,1,3,3,1
5,1,0,0,6,10,Unknown,1,0,1,3,1,0,2,5,2,0,3,1,1,2,3,2,0,0,1,1,1,1,0,1,1,0,0,1,1,1,4,4,0
4,5,0,0,7,6,King City,0,0,2,4,1,1,4,5,1,0,1,1,2,0,1,0,0,0,1,0,2,4,0,0,1,2,2,1,1,0,3,4,0
4,3,0,0,7,8,Nagpur,1,0,4,3,1,0,3,7,0,0,2,1,0,0,3,0,0,0,1,1,1,5,0,0,0,1,2,1,0,0,4,3,0
4,3,0,0,7,8,Ranchi,0,0,4,4,1,0,4,5,0,0,2,1,0,1,2,0,1,1,1,1,2,5,0,0,0,0,2,1,1,0,2,3,1
3,4,0,0,8,7,Jamaica,0,1,3,4,0,0,5,4,2,1,0,1,1,0,2,1,1,1,0,3,3,1,0,1,0,0,1,0,1,1,3,3,1
4,4,0,0,7,7,Durban,0,0,2,3,0,1,7,5,0,1,2,1,0,0,2,1,0,0,2,2,1,1,1,1,0,0,1,0,0,2,4,4,1
2,3,0,0,9,8,Greater Noida,0,0,3,3,1,0,2,3,2,2,1,1,2,2,0,0,3,0,2,2,2,1,0,2,0,1,2,0,1,0,1,5,1
0,3,0,0,11,8,Almeria,0,0,3,2,0,1,4,3,1,2,0,2,3,1,1,0,0,0,1,0,3,5,0,0,3,3,0,0,0,0,3,3,1
3,3,0,0,8,8,Sharjah,1,1,3,1,0,0,4,5,1,2,1,0,1,2,1,1,1,0,1,2,0,1,0,2,0,0,2,1,2,1,4,3,1
2,5,0,0,9,6,Delhi,0,0,1,3,0,0,6,5,1,0,1,2,2,1,1,1,0,1,2,1,1,3,1,1,0,0,2,1,0,0,4,3,1
3,2,0,0,8,9,Auckland,0,0,2,0,1,1,5,7,1,2,1,0,1,1,0,0,2,1,1,2,1,2,1,0,0,1,1,1,2,1,3,3,2
2,4,0,0,9,7,Potchefstroom,0,1,2,3,1,0,6,4,0,1,1,0,1,2,2,1,0,1,2,2,2,1,0,1,1,0,1,2,0,0,3,3,0
4,2,0,0,7,9,Kolkata,0,0,1,2,1,0,5,5,2,2,0,1,2,1,1,2,1,0,1,2,1,5,1,0,0,0,1,0,2,0,3,2,0
4,2,0,0,7,9,Auckland,0,0,3,1,1,0,6,6,1,2,0,1,0,1,0,3,0,1,2,1,1,2,2,0,0,0,1,0,2,1,3,3,1
2,2,0,0,9,9,Abu Dhabi,0,0,2,2,0,0,6,4,2,2,1,2,0,1,2,0,1,2,1,2,2,2,0,1,1,0,0,1,1,1,3,2,1
4,5,0,0,7,6,Johannesburg,0,0,1,3,1,1,3,4,2,1,3,1,1,1,0,0,0,0,1,1,2,4,0,0,2,3,1,0,2,0,3,3,0
3,3,0,0,8,8,Khulna,0,0,2,4,1,2,4,3,1,0,2,1,1,1,0,1,0,0,1,2,3,0,0,1,0,1,3,1,1,1,3,4,0
3,1,0,1,8,9,Doha,0,0,2,1,2,0,3,4,3,3,1,1,0,2,0,0,0,1,0,0,1,2,0,0,6,3,0,0,0,1,4,3,1
3,2,0,0,8,9,Johannesburg,1,0,3,2,2,0,4,8,0,0,1,1,0,0,2,1,0,0,2,1,1,3,0,0,1,2,1,1,0,0,4,3,0
0,1,0,0,11,10,London,1,0,2,2,1,0,4,5,2,1,1,2,0,1,0,2,0,1,1,0,3,2,0,1,2,0,0,2,1,0,4,3,2
1,3,0,0,10,8,Dubai,0,1,4,2,0,0,4,5,1,0,1,2,1,1,2,3,0,0,1,1,2,3,1,0,0,1,0,1,1,0,4,2,1
4,4,0,0,7,7,Canberra,0,1,2,1,1,1,5,4,2,0,1,1,0,3,2,1,1,0,1,1,2,2,0,1,0,0,0,1,2,1,3,4,1
2,3,0,0,9,8,Al Amarat,0,0,2,2,1,1,4,3,1,2,1,2,2,1,0,1,0,0,1,1,2,1,1,0,2,1,1,2,0,2,4,3,0
3,3,0,0,8,8,Abu Dhabi,0,0,3,3,1,0,4,5,2,1,1,1,0,1,2,0,0,1,1,1,1,1,1,3,1,1,1,1,0,0,4,3,1
1,0,0,3,10,8,Abu Dhabi,0,0,2,3,0,0,4,4,2,3,0,0,3,1,0,0,0,0,3,0,3,2,0,0,0,5,1,0,0,1,4,3,1
3,0,0,0,8,11,Ilfov County,0,0,1,2,1,0,4,9,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,5,0,0,0,0,5,3,1
2,1,0,0,9,10,Al Amarat,0,0,4,0,0,0,4,7,1,2,1,1,1,1,0,1,2,1,1,1,1,2,3,0,1,2,1,1,0,0,2,3,1
2,2,0,0,9,9,Unknown,0,1,3,4,1,1,5,5,0,0,2,0,0,0,2,3,0,0,1,2,4,1,0,0,0,1,2,0,0,0,2,4,1
4,4,0,0,7,7,St George's,1,0,3,2,0,1,4,5,1,2,1,1,1,0,1,2,0,2,1,1,1,3,0,0,0,0,2,0,2,1,4,2,1
2,2,2,0,7,9,Entebbe,0,0,2,3,2,2,3,3,3,2,0,1,1,0,0,0,0,0,1,1,2,5,0,0,2,3,0,0,1,0,5,2,0
3,4,0,0,8,7,Mount Maunganui,0,0,3,4,3,0,3,5,1,0,0,1,1,1,1,0,0,1,1,1,1,4,1,1,0,0,1,1,2,0,4,3,1
3,7,0,0,8,4,Napier,0,0,3,3,0,1,5,3,1,3,1,1,1,0,3,1,0,1,1,1,2,3,0,0,0,0,0,1,1,1,4,3,1
0,3,0,0,11,8,North Sound,0,0,2,2,0,0,3,5,4,1,1,2,1,1,0,0,0,0,0,1,1,2,1,1,4,1,1,1,0,0,4,5,0
1,0,0,1,10,10,Marsa,0,0,2,5,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,2,0,0,0,0,5,5,0
0,3,0,0,11,8,Marsa,0,0,4,1,0,0,7,9,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,2,0,1,0,0,4,4,1
5,0,0,0,6,11,Karachi,0,0,4,2,1,0,3,5,0,2,2,1,1,1,0,3,1,1,1,1,4,1,0,0,1,0,1,2,1,0,2,3,1
2,4,0,0,9,7,Coolidge,0,0,0,2,2,1,7,4,1,3,1,1,0,0,0,0,0,0,0,0,4,2,0,3,4,2,1,2,0,1,2,1,1
2,7,0,0,9,4,Auckland,0,0,3,4,0,1,5,3,1,2,1,1,1,0,3,1,0,0,1,1,2,2,0,0,0,0,0,2,1,1,4,4,1
1,0,0,0,10,11,Sofia,0,1,5,1,0,0,5,6,0,2,1,0,0,1,0,0,0,0,0,0,2,2,0,0,4,4,0,1,0,0,5,4,1
6,5,0,0,5,6,Hamilton,0,1,2,2,2,0,5,5,0,1,2,1,0,1,0,0,0,0,1,1,4,2,0,0,0,3,2,0,0,1,4,4,1
3,2,0,2,8,7,Entebbe,1,0,1,2,0,2,7,4,0,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,0,2,2,6,5,1
4,4,0,0,7,7,St George's,1,0,3,3,0,1,4,5,1,1,1,1,1,0,1,1,0,2,2,1,1,4,0,0,0,0,2,0,1,1,4,2,1
3,2,0,0,8,9,Hamilton,0,0,4,2,1,0,4,4,1,2,1,1,0,2,1,0,0,0,2,1,3,3,0,0,0,1,1,1,1,2,3,3,1
4,4,0,0,7,7,Mount Maunganui,1,0,1,2,1,0,6,6,1,1,1,1,0,1,2,1,2,2,1,2,1,1,1,1,0,0,1,0,0,1,3,3,2
4,2,0,0,7,9,Perth,0,0,2,2,2,0,5,8,0,0,2,1,0,0,1,2,0,0,1,1,2,3,0,0,1,1,2,1,0,0,4,3,1
1,3,0,0,10,8,Unknown,0,1,4,5,0,0,6,3,0,1,1,1,0,0,2,2,0,2,2,1,2,1,0,0,0,0,1,1,0,1,4,3,0
3,0,0,0,8,11,Al Amarat,0,0,0,2,1,1,3,3,3,2,2,2,2,1,1,0,0,0,2,1,1,2,0,1,1,1,2,1,2,1,2,4,1
2,1,0,0,9,10,Unknown,0,0,3,6,0,1,6,2,1,0,1,0,0,2,1,0,0,0,2,0,1,3,1,0,0,0,1,4,1,1,4,3,0
0,2,1,0,10,9,Ilfov County,0,0,5,2,0,1,5,7,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,2,0,1,0,0,3,4,1
3,4,0,0,8,7,Dubai,1,1,2,2,1,1,5,4,0,2,1,1,1,0,0,0,0,1,0,1,3,1,0,0,3,1,1,1,0,2,4,4,0
1,1,0,1,10,9,Dubai,0,0,3,2,1,0,5,2,0,5,1,1,1,1,0,0,0,0,1,1,3,3,0,0,2,3,1,1,0,0,4,3,1
4,3,0,0,7,8,Johannesburg,0,1,2,1,0,1,6,4,1,1,0,2,2,1,0,1,1,1,2,1,1,3,2,1,0,0,2,1,0,1,3,2,0
0,1,0,0,11,10,Kigali City,0,0,2,3,0,1,4,5,5,2,0,0,0,0,0,1,0,0,0,1,1,3,0,0,4,3,0,0,1,0,5,3,1
2,0,1,0,8,11,Al Amarat,0,0,0,2,0,0,6,6,3,3,1,0,1,0,3,0,0,0,0,0,0,2,1,0,1,4,1,0,1,0,4,5,1
2,3,0,0,9,8,Sydney,1,0,1,2,1,1,5,4,0,2,0,0,3,2,0,2,0,1,1,1,3,1,2,0,0,0,1,0,1,2,3,4,0
3,4,0,0,8,7,Karachi,0,0,3,1,1,1,2,5,2,2,2,1,1,1,0,3,0,3,1,2,3,0,0,0,1,0,3,1,1,0,2,2,1
4,2,0,0,7,9,Unknown,0,0,2,2,0,0,7,8,1,1,1,0,0,0,1,4,0,0,1,1,2,0,2,0,1,0,0,0,0,2,4,4,1
5,3,0,0,6,8,Southampton,1,1,1,1,2,2,4,2,1,2,0,0,2,3,1,1,1,0,2,3,2,4,2,0,0,0,1,0,0,0,2,3,1
4,4,0,0,7,7,Cape Town,0,0,2,0,0,1,9,4,0,2,0,2,0,2,0,0,2,0,2,1,3,3,1,0,0,1,0,1,1,2,2,3,1
2,3,0,0,9,8,Doha,0,0,3,1,0,2,2,5,4,1,1,2,1,0,0,0,0,0,0,0,5,0,0,0,3,4,0,1,0,1,3,5,0
4,3,0,0,7,8,Johannesburg,0,0,2,3,2,1,6,3,0,1,1,0,0,3,2,0,0,0,1,1,1,3,0,0,0,1,2,2,1,1,4,3,0
7,4,0,0,4,7,Dubai,0,1,4,1,2,1,2,5,3,0,0,1,0,2,0,1,0,0,2,1,4,1,0,2,0,0,1,1,1,1,3,4,0
3,1,0,0,8,10,Cape Town,1,0,2,3,0,0,7,7,1,0,0,1,0,0,2,2,1,0,1,2,3,2,0,0,1,0,0,1,0,1,3,3,1
2,3,0,0,9,8,Napier,0,1,2,0,1,1,5,6,1,2,1,0,1,1,0,1,1,1,1,2,2,2,0,0,0,0,1,1,2,1,4,3,0
2,3,0,0,9,8,Abu Dhabi,0,0,3,3,0,1,4,5,2,0,1,1,1,1,0,2,2,1,2,1,1,1,1,1,0,0,1,0,1,1,3,4,0
1,4,0,0,10,7,Southampton,0,0,0,3,1,1,5,4,3,1,1,0,1,2,0,0,0,0,3,3,1,5,0,0,1,0,1,0,1,1,4,2,1
1,2,1,0,9,9,Almeria,0,0,0,4,0,1,7,3,3,1,1,2,0,0,0,0,2,0,1,1,1,1,0,0,4,3,0,0,0,0,3,6,0
3,2,0,0,8,9,Dublin,0,0,1,1,0,1,5,7,1,1,3,1,1,0,0,3,0,1,3,1,5,1,0,0,1,0,0,0,0,2,2,3,0
4,3,0,0,7,8,Chandigarh,1,0,4,2,1,0,3,8,0,0,2,1,0,0,2,0,0,0,2,1,2,4,0,0,0,1,2,1,0,0,3,4,1
1,5,0,0,10,6,Fatullah,0,0,3,2,0,1,4,3,1,2,1,3,2,0,0,1,2,0,1,1,2,0,1,1,0,4,2,1,2,1,1,2,1
1,3,0,0,10,8,Al Amarat,0,0,3,2,0,0,2,4,3,2,2,2,1,1,0,1,0,0,0,1,4,0,0,0,3,0,0,2,0,2,4,5,0
5,1,0,0,6,10,Al Amarat,0,0,1,3,1,1,3,2,2,3,3,1,1,1,0,0,0,0,2,0,2,3,0,0,1,3,1,0,2,0,3,5,1
2,4,1,1,8,6,Abu Dhabi,1,0,1,1,1,1,2,3,3,2,1,2,2,2,2,0,0,0,1,1,1,0,0,1,2,5,0,0,1,2,4,2,1
3,5,0,0,8,6,Fatullah,0,0,1,2,0,1,5,3,1,2,3,3,1,0,0,1,0,0,3,1,4,0,0,1,2,4,0,1,0,1,2,2,0
4,2,0,0,7,9,Unknown,0,1,4,2,1,1,3,7,0,0,2,0,1,0,0,3,1,0,1,1,5,1,0,0,0,1,1,1,1,0,2,4,1
3,2,0,0,8,9,Mount Maunganui,0,0,3,2,0,0,5,5,1,2,1,0,1,2,1,3,2,1,1,1,1,1,0,0,0,0,1,0,2,1,3,4,0
0,2,0,1,11,8,Almeria,0,0,4,0,0,0,3,6,1,3,0,2,3,0,1,0,0,2,1,1,3,1,0,0,3,3,0,0,0,0,3,4,1
2,5,0,0,9,6,Lahore,0,0,4,2,1,1,2,3,1,4,1,0,2,1,1,1,0,0,1,1,4,3,0,0,1,0,1,1,0,2,3,3,1
3,4,0,0,8,7,Sharjah,0,0,3,1,1,3,5,5,0,1,1,1,1,0,2,1,1,2,1,1,1,2,1,0,0,2,0,1,1,0,4,2,1
5,6,0,0,6,5,Harare,1,1,2,5,0,1,3,2,2,0,3,2,0,0,0,1,1,0,1,1,3,1,0,0,1,0,1,3,1,1,3,4,1
4,2,0,0,7,9,Dubai,0,0,1,2,4,0,4,5,1,2,1,1,0,1,1,2,2,1,1,1,3,2,0,0,2,1,0,0,0,1,2,3,0
2,3,0,0,9,8,The Hague,0,0,2,2,0,0,5,5,1,2,1,2,2,0,0,2,0,0,1,1,1,0,0,0,1,1,2,2,2,0,4,5,0
1,3,0,0,10,8,Doha,0,1,3,3,0,0,5,2,2,3,1,1,0,1,0,0,0,0,0,0,3,5,0,0,3,2,0,0,0,0,5,4,0
4,4,0,0,7,7,Cape Town,0,0,2,0,2,1,6,4,0,2,1,2,0,2,2,0,0,0,1,1,1,3,0,0,0,1,2,1,1,2,4,3,1
3,2,0,0,8,9,Durban,0,0,1,2,0,0,10,8,0,0,0,1,0,0,0,0,2,0,2,1,3,3,0,0,0,2,0,1,2,0,2,4,1
3,0,0,0,8,11,Kuala Lumpur,0,0,0,2,1,0,6,6,1,2,3,0,0,1,0,0,0,0,0,1,2,3,0,0,3,3,1,0,0,0,5,4,1
1,2,0,2,10,7,Al Amarat,0,0,5,1,1,2,2,4,1,2,1,1,1,1,0,0,2,0,1,0,1,2,2,0,1,4,1,0,0,0,3,5,1
2,0,0,0,9,11,Al Amarat,0,0,2,2,1,0,4,6,1,3,1,0,2,0,0,0,0,0,1,0,2,2,1,0,2,4,1,0,0,0,4,5,1
3,1,0,0,8,10,Dubai,0,0,2,2,0,1,5,5,2,1,2,2,0,0,0,0,0,0,0,1,1,3,1,1,3,0,1,1,0,1,5,4,0
1,0,0,0,10,11,Kigali City,0,0,3,2,1,0,5,4,2,5,0,0,0,0,1,0,0,0,1,0,4,1,0,0,2,4,0,0,0,1,3,5,0
2,4,0,0,9,7,Kirtipur,0,0,1,0,0,1,6,4,1,1,2,4,1,1,0,0,0,0,0,0,1,3,1,0,1,3,2,0,1,0,5,5,2
3,3,0,0,8,8,Dubai,0,0,1,1,0,2,5,4,3,2,2,1,0,1,0,1,0,1,0,1,2,3,1,0,1,3,2,0,1,0,4,2,0
2,1,0,0,9,10,Abu Dhabi,0,0,3,6,0,0,6,3,1,0,1,0,0,2,1,0,0,0,2,0,1,3,1,0,0,0,1,4,1,1,4,3,1
1,2,0,0,10,9,Al Amarat,0,0,3,4,0,0,4,4,1,2,0,0,3,1,0,0,0,2,3,2,2,0,0,3,1,1,0,1,0,0,5,2,0
4,4,0,0,7,7,Dubai,0,1,2,2,2,1,2,4,2,2,2,1,1,0,1,0,1,1,1,1,4,1,0,0,2,1,1,1,0,2,1,4,0
2,1,0,0,9,10,Brondby,0,0,5,4,0,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,5,0,0,0,0,4,4,1
5,3,0,1,6,7,North Sound,0,0,3,2,2,1,3,5,2,2,1,1,0,0,0,0,0,0,0,2,2,2,3,1,1,2,2,0,1,0,2,3,1
3,4,0,0,8,7,Auckland,0,0,1,3,1,0,6,6,2,1,1,1,0,0,3,1,1,1,1,2,2,0,0,1,0,0,1,1,0,1,3,4,0
2,4,0,0,9,7,Dubai,1,0,3,3,0,2,6,5,0,1,1,0,0,0,0,4,0,0,0,1,4,3,0,0,2,0,2,0,1,0,2,3,0
2,2,0,2,9,7,Entebbe,0,0,2,2,2,2,3,3,2,3,1,0,1,1,0,0,0,0,1,1,4,2,0,0,3,2,0,0,0,1,3,5,1
2,1,1,0,8,10,Almeria,0,0,4,2,0,1,3,5,3,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,5,5,0,0,0,0,4,5,0
4,2,0,1,7,8,Abu Dhabi,0,0,2,2,0,0,4,6,3,3,1,0,1,0,3,0,0,0,1,1,1,1,0,0,0,1,3,1,0,2,3,4,1
0,3,0,0,11,8,Marsa,0,0,4,1,0,0,7,9,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,0,4,2,0,1,0,0,4,4,0
3,2,0,0,8,9,Coolidge,0,0,2,0,1,1,3,7,2,2,2,1,1,0,0,0,0,0,1,0,2,3,1,0,2,4,1,1,0,0,4,3,1
1,6,0,0,10,5,Abu Dhabi,1,1,4,4,0,1,3,5,1,0,0,0,2,0,1,1,0,1,1,1,3,1,0,1,0,0,2,1,1,2,3,3,0
0,0,1,0,10,11,Marsa,0,0,3,4,0,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,4,1,0,0,0,5,4,0
4,4,0,0,7,7,St George's,1,0,3,3,0,1,4,5,1,1,1,1,1,0,1,1,0,2,2,1,1,4,0,0,0,0,2,0,1,1,4,2,0
