ID,Number of Balls Faced,Batting Runs,Dismissals,Batting Strike Rate,Average,Number of Balls Bowled,Runs off Bowling,Wickets,Bowling Strike Rate,Economy,Batting Index
eb6d2ef1,38.0,40.0,1.0,105.26,40.0,0.0,0.0,0.0,0.0,0.0,84.20800000000001
7081848a,97.0,131.0,9.0,135.05,14.56,0.0,0.0,0.0,0.0,0.0,39.32656
03b9ec54,72.0,47.0,7.0,65.28,6.71,137.0,162.0,5.0,32.4,7.09,8.760576
9e9af5f2,70.0,85.0,6.0,121.43,14.17,631.0,882.0,38.0,23.21,8.39,34.413262
a757b0d8,6450.0,9060.0,323.0,140.47,28.05,4461.0,5614.0,208.0,26.99,7.55,78.80367
c674f722,87.0,53.0,5.0,60.92,10.6,80.0,92.0,6.0,15.33,6.9,12.91504
068fe71c,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,25.0,11.54,0.0
4180d897,215.0,245.0,18.0,113.95,13.61,2255.0,2922.0,119.0,24.55,7.77,31.01719
93f72fdc,77.0,32.0,4.0,41.56,8.0,25.0,35.0,0.0,35.0,8.4,6.6496
d0513f63,2917.0,3527.0,125.0,120.91,28.22,110.0,151.0,3.0,50.33,8.24,68.241604
7fa12533,532.0,609.0,30.0,114.47,20.3,97.0,127.0,5.0,25.4,7.86,46.47482
60b46ad1,26.0,50.0,1.0,192.31,50.0,24.0,37.0,0.0,37.0,9.25,192.31
2c76b512,3.0,1.0,1.0,33.33,1.0,84.0,101.0,4.0,25.25,7.21,0.6666
e957b38f,126.0,143.0,10.0,113.49,14.3,308.0,317.0,19.0,16.68,6.18,32.45814
fe93fd9d,2323.0,2828.0,115.0,121.74,24.59,4412.0,5275.0,180.0,29.31,7.17,59.871731999999994
4900d2bf,4.0,4.0,0.0,100.0,4.0,85.0,119.0,4.0,29.75,8.4,8.0
c6d4cff0,83.0,78.0,6.0,93.98,13.0,0.0,0.0,0.0,0.0,0.0,24.4348
57a76baa,9.0,4.0,2.0,44.44,2.0,408.0,575.0,27.0,21.3,8.46,1.7775999999999998
78fcc740,22.0,10.0,0.0,45.45,10.0,564.0,613.0,31.0,19.77,6.52,9.09
024fe464,65.0,61.0,8.0,93.85,7.62,0.0,0.0,0.0,0.0,0.0,14.302739999999998
04bc296f,5.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4
b4b99816,1486.0,1819.0,57.0,122.41,31.91,0.0,0.0,0.0,0.0,0.0,78.122062
74487d79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb34fd31,43.0,53.0,9.0,123.26,5.89,759.0,1048.0,43.0,24.37,8.28,14.520028
bdd985f2,144.0,169.0,14.0,117.36,12.07,497.0,566.0,27.0,20.96,6.83,28.330704
b68a30f0,35.0,29.0,4.0,82.86,7.25,434.0,561.0,29.0,19.34,7.76,12.0147
c149b9ca,138.0,133.0,14.0,96.38,9.5,0.0,0.0,0.0,0.0,0.0,18.312199999999997
e0557f7f,64.0,58.0,7.0,90.62,8.29,299.0,281.0,12.0,23.42,5.64,15.024795999999998
0dc00542,2217.0,3241.0,187.0,146.19,17.33,5580.0,6126.0,262.0,23.38,6.59,50.669453999999995
61646132,1020.0,1198.0,54.0,117.45,22.19,686.0,714.0,27.0,26.44,6.24,52.12431000000001
1252f71a,115.0,122.0,13.0,106.09,9.38,1172.0,1369.0,59.0,23.2,7.01,19.902484
6575e3bc,72.0,57.0,8.0,79.17,7.12,1370.0,1609.0,62.0,25.95,7.05,11.273808
fd201eb4,306.0,343.0,19.0,112.09,18.05,0.0,0.0,0.0,0.0,0.0,40.46449
ac1ddea1,72.0,71.0,3.0,98.61,23.67,135.0,159.0,5.0,31.8,7.07,46.681974
8b6aebf7,27.0,12.0,3.0,44.44,4.0,33.0,39.0,1.0,39.0,7.09,3.5551999999999997
3feda4fa,649.0,787.0,21.0,121.26,37.48,530.0,501.0,25.0,20.04,5.67,90.89649599999998
7db29f25,0.0,0.0,0.0,0.0,0.0,41.0,40.0,0.0,40.0,5.85,0.0
45d38a84,1.0,1.0,0.0,100.0,1.0,129.0,144.0,7.0,20.57,6.7,2.0
5bdcdb72,3274.0,3788.0,144.0,115.7,26.31,1010.0,1197.0,30.0,39.9,7.11,60.88134
6034840a,0.0,0.0,0.0,0.0,0.0,62.0,100.0,1.0,100.0,9.68,0.0
83f59aa3,0.0,0.0,0.0,0.0,0.0,38.0,54.0,3.0,18.0,8.53,0.0
402f8494,29.0,24.0,5.0,82.76,4.8,1070.0,1258.0,51.0,24.67,7.05,7.94496
4e56e796,83.0,79.0,7.0,95.18,11.29,0.0,0.0,0.0,0.0,0.0,21.491644
eb9cb105,20.0,19.0,3.0,95.0,6.33,234.0,281.0,12.0,23.42,7.21,12.027000000000001
6e3f5a5c,12.0,13.0,1.0,108.33,13.0,429.0,517.0,17.0,30.41,7.23,28.1658
2461eef2,167.0,164.0,10.0,98.2,16.4,0.0,0.0,0.0,0.0,0.0,32.2096
7ed9fd56,953.0,1105.0,52.0,115.95,21.25,0.0,0.0,0.0,0.0,0.0,49.27875
46fca863,0.0,0.0,0.0,0.0,0.0,31.0,42.0,0.0,42.0,8.13,0.0
6fe2c1c0,5.0,5.0,1.0,100.0,5.0,355.0,435.0,19.0,22.89,7.35,10.0
de896b79,162.0,101.0,8.0,62.35,12.62,30.0,26.0,4.0,6.5,5.2,15.73714
8b9704ae,2.0,0.0,0.0,0.0,0.0,45.0,72.0,3.0,24.0,9.6,0.0
2f28dc94,33.0,32.0,6.0,96.97,5.33,499.0,677.0,23.0,29.43,8.14,10.337002
28392e11,5.0,1.0,0.0,20.0,1.0,299.0,369.0,18.0,20.5,7.4,0.4
32513930,39.0,55.0,1.0,141.03,55.0,0.0,0.0,0.0,0.0,0.0,155.13299999999998
b8f1cda4,0.0,0.0,0.0,0.0,0.0,24.0,39.0,0.0,39.0,9.75,0.0
3957a70a,178.0,143.0,10.0,80.34,14.3,140.0,124.0,7.0,17.71,5.31,22.977240000000002
28adcce9,25.0,9.0,4.0,36.0,2.25,250.0,243.0,13.0,18.69,5.83,1.62
193ef196,1113.0,1492.0,61.0,134.05,24.46,0.0,0.0,0.0,0.0,0.0,65.57726000000001
219cc59e,42.0,35.0,4.0,83.33,8.75,609.0,816.0,34.0,24.0,8.04,14.582749999999999
26db69e6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f468293b,94.0,79.0,8.0,84.04,9.88,123.0,144.0,3.0,48.0,7.02,16.606304
39180894,39.0,43.0,3.0,110.26,14.33,232.0,315.0,20.0,15.75,8.15,31.600516000000002
5ea51c25,1187.0,1680.0,55.0,141.53,30.55,0.0,0.0,0.0,0.0,0.0,86.47483
fd483a3e,14.0,11.0,2.0,78.57,5.5,0.0,0.0,0.0,0.0,0.0,8.6427
eab74985,20.0,26.0,2.0,130.0,13.0,176.0,271.0,10.0,27.1,9.24,33.8
585dda5d,150.0,159.0,5.0,106.0,31.8,7.0,2.0,1.0,2.0,1.71,67.416
dfe5db8a,51.0,72.0,2.0,141.18,36.0,0.0,0.0,0.0,0.0,0.0,101.6496
235c2bb6,953.0,1249.0,48.0,131.06,26.02,6.0,14.0,0.0,14.0,14.0,68.203624
f25cebec,268.0,286.0,17.0,106.72,16.82,0.0,0.0,0.0,0.0,0.0,35.900608000000005
104e88a4,1020.0,1447.0,55.0,141.86,26.31,0.0,0.0,0.0,0.0,0.0,74.646732
bd77eb62,985.0,1311.0,33.0,133.1,39.73,730.0,928.0,28.0,33.14,7.63,105.76125999999998
2f1c0815,61.0,30.0,3.0,49.18,10.0,0.0,0.0,0.0,0.0,0.0,9.836
e0febd97,32.0,35.0,3.0,109.38,11.67,42.0,67.0,2.0,33.5,9.57,25.529292
c7a995d3,0.0,0.0,0.0,0.0,0.0,37.0,37.0,3.0,12.33,6.0,0.0
7572bf45,23.0,16.0,0.0,69.57,16.0,42.0,58.0,2.0,29.0,8.29,22.2624
a76d10ba,11.0,8.0,1.0,72.73,8.0,0.0,0.0,0.0,0.0,0.0,11.636800000000001
7d3937ed,120.0,129.0,8.0,107.5,16.12,122.0,140.0,6.0,23.33,6.89,34.658
5ab08739,20.0,30.0,1.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,90.0
aac9f784,35.0,30.0,2.0,85.71,15.0,756.0,966.0,33.0,29.27,7.67,25.712999999999997
1c1bb0d5,30.0,26.0,3.0,86.67,8.67,149.0,200.0,5.0,40.0,8.05,15.028578
118b0a7c,0.0,0.0,0.0,0.0,0.0,30.0,21.0,2.0,10.5,4.2,0.0
e05b2a5b,2.0,2.0,0.0,100.0,2.0,176.0,248.0,10.0,24.8,8.45,4.0
d465c6d7,31.0,26.0,2.0,83.87,13.0,44.0,51.0,2.0,25.5,6.95,21.8062
e801ac71,48.0,46.0,3.0,95.83,15.33,0.0,0.0,0.0,0.0,0.0,29.381478
21d6eb6a,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3cf06094,83.0,98.0,7.0,118.07,14.0,0.0,0.0,0.0,0.0,0.0,33.0596
0d51e658,497.0,580.0,32.0,116.7,18.12,205.0,305.0,7.0,43.57,8.93,42.292080000000006
d146924b,29.0,25.0,3.0,86.21,8.33,54.0,58.0,2.0,29.0,6.44,14.362585999999999
de8cce37,271.0,282.0,16.0,104.06,17.62,0.0,0.0,0.0,0.0,0.0,36.670744000000006
1186f196,40.0,32.0,5.0,80.0,6.4,12.0,31.0,0.0,31.0,15.5,10.24
2deb4082,167.0,181.0,6.0,108.38,30.17,260.0,265.0,7.0,37.86,6.12,65.396492
036dcf9b,120.0,197.0,5.0,164.17,39.4,148.0,129.0,10.0,12.9,5.23,129.36595999999997
66a7f213,28.0,21.0,0.0,75.0,21.0,0.0,0.0,0.0,0.0,0.0,31.5
7213d757,3.0,2.0,1.0,66.67,2.0,32.0,24.0,1.0,24.0,4.5,2.6668000000000003
a9ddd37d,80.0,99.0,2.0,123.75,49.5,87.0,93.0,3.0,31.0,6.41,122.5125
83904270,1.0,1.0,0.0,100.0,1.0,110.0,118.0,2.0,59.0,6.44,2.0
3ae3f034,26.0,39.0,5.0,150.0,7.8,41.0,57.0,0.0,57.0,8.34,23.4
3bf7c034,72.0,77.0,8.0,106.94,9.62,0.0,0.0,0.0,0.0,0.0,20.575256
e3bc992b,216.0,321.0,15.0,148.61,21.4,0.0,0.0,0.0,0.0,0.0,63.60508
97905e64,11.0,7.0,2.0,63.64,3.5,22.0,35.0,0.0,35.0,9.55,4.4548000000000005
f8fd6e3f,2980.0,3380.0,131.0,113.42,25.8,95.0,148.0,3.0,49.33,9.35,58.52472000000001
0ec6a7c3,149.0,206.0,7.0,138.26,29.43,0.0,0.0,0.0,0.0,0.0,81.379836
053f3ce3,14.0,9.0,2.0,64.29,4.5,237.0,227.0,16.0,14.19,5.75,5.7861
d08fe309,13.0,6.0,3.0,46.15,2.0,60.0,85.0,4.0,21.25,8.5,1.8459999999999999
a049c39b,38.0,27.0,3.0,71.05,9.0,78.0,53.0,6.0,8.83,4.08,12.788999999999998
6a0537aa,52.0,50.0,5.0,96.15,10.0,403.0,432.0,15.0,28.8,6.43,19.23
1b668884,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0c772ee,1046.0,1299.0,60.0,124.19,21.65,0.0,0.0,0.0,0.0,0.0,53.774269999999994
feb6180d,11.0,3.0,3.0,27.27,1.0,165.0,263.0,7.0,37.57,9.56,0.5454
c4487b84,5668.0,8227.0,220.0,145.15,37.4,0.0,0.0,0.0,0.0,0.0,108.5722
93fabc71,82.0,94.0,8.0,114.63,11.75,121.0,179.0,5.0,35.8,8.88,26.938049999999997
d7acab5d,147.0,96.0,9.0,65.31,10.67,0.0,0.0,0.0,0.0,0.0,13.937154
0939c670,94.0,73.0,12.0,77.66,6.08,0.0,0.0,0.0,0.0,0.0,9.443456
e798611a,2880.0,3601.0,104.0,125.03,34.62,0.0,0.0,0.0,0.0,0.0,86.57077199999999
c4e73ff1,184.0,194.0,8.0,105.43,24.25,2.0,4.0,0.0,4.0,12.0,51.13355000000001
52dfe157,20.0,12.0,4.0,60.0,3.0,26.0,25.0,3.0,8.33,5.77,3.6
f0f628c7,50.0,40.0,7.0,80.0,5.71,1525.0,1844.0,81.0,22.77,7.26,9.136000000000001
e5437608,419.0,529.0,32.0,126.25,16.53,1261.0,1509.0,59.0,25.58,7.18,41.73825000000001
05e0fab5,6.0,5.0,0.0,83.33,5.0,141.0,190.0,7.0,27.14,8.09,8.333
5208c0a1,75.0,36.0,7.0,48.0,5.14,39.0,61.0,3.0,20.33,9.38,4.934399999999999
65a29a30,26.0,15.0,0.0,57.69,15.0,107.0,159.0,3.0,53.0,8.92,17.307
88251c6c,74.0,62.0,1.0,83.78,62.0,68.0,111.0,3.0,37.0,9.79,103.88719999999999
692d4cbe,3.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,7.0,5.25,0.0
1763bc6c,17.0,10.0,1.0,58.82,10.0,0.0,0.0,0.0,0.0,0.0,11.764000000000001
4b83e65a,7.0,2.0,1.0,28.57,2.0,0.0,0.0,0.0,0.0,0.0,1.1428
7714c405,0.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,25.0,8.33,0.0
c05f9d20,48.0,43.0,3.0,89.58,14.33,72.0,90.0,5.0,18.0,7.5,25.673627999999997
a968d8eb,22.0,15.0,0.0,68.18,15.0,282.0,355.0,18.0,19.72,7.55,20.454
778b9795,0.0,0.0,0.0,0.0,0.0,6.0,19.0,1.0,19.0,19.0,0.0
6969d364,142.0,134.0,5.0,94.37,26.8,0.0,0.0,0.0,0.0,0.0,50.58232
5ce3fe3f,6.0,1.0,1.0,16.67,1.0,13.0,12.0,1.0,12.0,5.54,0.33340000000000003
6ad3a659,0.0,0.0,0.0,0.0,0.0,132.0,236.0,7.0,33.71,10.73,0.0
82342b13,273.0,294.0,19.0,107.69,15.47,0.0,0.0,0.0,0.0,0.0,33.319286000000005
94253925,331.0,284.0,20.0,85.8,14.2,43.0,46.0,1.0,46.0,6.42,24.367199999999997
54c58a5e,7.0,5.0,2.0,71.43,2.5,68.0,85.0,2.0,42.5,7.5,3.5715000000000003
ea5e0599,37.0,43.0,5.0,116.22,8.6,0.0,0.0,0.0,0.0,0.0,19.98984
d85d52c2,9.0,9.0,2.0,100.0,4.5,83.0,81.0,4.0,20.25,5.86,9.0
22860288,4.0,2.0,0.0,50.0,2.0,6.0,17.0,0.0,17.0,17.0,2.0
383dd431,10.0,4.0,2.0,40.0,2.0,79.0,115.0,7.0,16.43,8.73,1.6
a6ae5f7f,27.0,13.0,2.0,48.15,6.5,48.0,65.0,1.0,65.0,8.12,6.259499999999999
456f6d99,149.0,194.0,8.0,130.2,24.25,0.0,0.0,0.0,0.0,0.0,63.147
7e9f1cde,132.0,183.0,8.0,138.64,22.88,127.0,120.0,6.0,20.0,5.67,63.44166399999999
5b7ab5a9,40.0,24.0,3.0,60.0,8.0,1104.0,1244.0,44.0,28.27,6.76,9.6
b3b39bed,399.0,453.0,14.0,113.53,32.36,103.0,116.0,2.0,58.0,6.76,73.476616
9f500ddb,4.0,2.0,0.0,50.0,2.0,62.0,63.0,1.0,63.0,6.1,2.0
782fb776,77.0,68.0,9.0,88.31,7.56,588.0,794.0,30.0,26.47,8.1,13.352472
a2317d14,98.0,97.0,5.0,98.98,19.4,0.0,0.0,0.0,0.0,0.0,38.40424
d365d463,890.0,1011.0,61.0,113.6,16.57,0.0,0.0,0.0,0.0,0.0,37.64704
c6097d68,35.0,15.0,5.0,42.86,3.0,1166.0,1522.0,65.0,23.42,7.83,2.5715999999999997
cbabd6ad,508.0,708.0,15.0,139.37,47.2,61.0,58.0,4.0,14.5,5.7,131.56528000000003
dcbea954,375.0,444.0,18.0,118.4,24.67,0.0,0.0,0.0,0.0,0.0,58.41856000000001
3361993b,589.0,588.0,32.0,99.83,18.38,0.0,0.0,0.0,0.0,0.0,36.697508
60cc80ac,69.0,105.0,2.0,152.17,52.5,18.0,19.0,0.0,19.0,6.33,159.77849999999998
f467d746,9.0,3.0,1.0,33.33,3.0,0.0,0.0,0.0,0.0,0.0,1.9997999999999998
5fed6272,47.0,40.0,4.0,85.11,10.0,523.0,628.0,31.0,20.26,7.2,17.022000000000002
eb2d5fe7,316.0,419.0,32.0,132.59,13.09,1216.0,1665.0,47.0,35.43,8.22,34.712062
23fa9ea9,58.0,41.0,2.0,70.69,20.5,12.0,11.0,2.0,5.5,5.5,28.9829
414d8a10,1.0,0.0,1.0,0.0,0.0,19.0,20.0,1.0,20.0,6.32,0.0
9fc0ef64,47.0,26.0,8.0,55.32,3.25,905.0,1182.0,38.0,31.11,7.84,3.5957999999999997
112959b2,157.0,165.0,4.0,105.1,41.25,0.0,0.0,0.0,0.0,0.0,86.7075
0dd86d5f,30.0,25.0,2.0,83.33,12.5,52.0,77.0,3.0,25.67,8.88,20.8325
ff014c34,972.0,1328.0,53.0,136.63,25.06,0.0,0.0,0.0,0.0,0.0,68.478956
72861603,1492.0,1703.0,65.0,114.14,26.2,26.0,53.0,0.0,53.0,12.23,59.80936
d8360178,72.0,63.0,5.0,87.5,12.6,0.0,0.0,0.0,0.0,0.0,22.05
478a63e7,156.0,169.0,9.0,108.33,18.78,259.0,318.0,15.0,21.2,7.37,40.688748000000004
ec5160d7,143.0,169.0,4.0,118.18,42.25,22.0,29.0,0.0,29.0,7.91,99.86210000000001
40ee633c,12.0,5.0,2.0,41.67,2.5,0.0,0.0,0.0,0.0,0.0,2.0835000000000004
4e18e961,562.0,719.0,25.0,127.94,28.76,0.0,0.0,0.0,0.0,0.0,73.591088
297b26da,67.0,47.0,4.0,70.15,11.75,0.0,0.0,0.0,0.0,0.0,16.48525
932d3cc9,207.0,244.0,16.0,117.87,15.25,462.0,683.0,28.0,24.39,8.87,35.95035
773cec26,893.0,888.0,38.0,99.44,23.37,60.0,70.0,0.0,70.0,7.0,46.478256
a3ae63f4,199.0,237.0,12.0,119.1,19.75,147.0,178.0,4.0,44.5,7.27,47.0445
c5f40e35,15.0,7.0,3.0,46.67,2.33,226.0,298.0,20.0,14.9,7.91,2.1748220000000003
9cab5daf,44.0,43.0,6.0,97.73,7.17,148.0,183.0,8.0,22.88,7.42,14.014482000000001
3c6b4b2b,4.0,6.0,0.0,150.0,6.0,214.0,213.0,15.0,14.2,5.97,18.0
f21043a5,1469.0,1859.0,78.0,126.55,23.83,0.0,0.0,0.0,0.0,0.0,60.31372999999999
f4a0a615,0.0,0.0,0.0,0.0,0.0,63.0,64.0,4.0,16.0,6.1,0.0
4c5d73db,305.0,390.0,17.0,127.87,22.94,1307.0,1713.0,72.0,23.79,7.86,58.66675600000001
978bd738,48.0,62.0,5.0,129.17,12.4,403.0,602.0,14.0,43.0,8.96,32.03416
9dad0f2e,624.0,690.0,41.0,110.58,16.83,1563.0,1718.0,65.0,26.43,6.6,37.221227999999996
9f77963a,523.0,594.0,34.0,113.58,17.47,675.0,852.0,32.0,26.62,7.57,39.684852
a790df98,50.0,61.0,7.0,122.0,8.71,480.0,751.0,24.0,31.29,9.39,21.2524
2dfe0612,14.0,15.0,1.0,107.14,15.0,425.0,338.0,15.0,22.53,4.77,32.141999999999996
ab89348d,207.0,246.0,15.0,118.84,16.4,640.0,737.0,36.0,20.47,6.91,38.97952
f98c24ec,49.0,57.0,3.0,116.33,19.0,198.0,163.0,6.0,27.17,4.94,44.2054
54745c20,1548.0,1938.0,58.0,125.19,33.41,0.0,0.0,0.0,0.0,0.0,83.651958
74ef405a,8.0,1.0,1.0,12.5,1.0,45.0,41.0,4.0,10.25,5.47,0.25
2a853aa5,94.0,96.0,4.0,102.13,24.0,80.0,68.0,5.0,13.6,5.1,49.0224
9835bd79,0.0,0.0,0.0,0.0,0.0,24.0,18.0,2.0,9.0,4.5,0.0
5da34add,73.0,74.0,7.0,101.37,10.57,1610.0,2116.0,88.0,24.05,7.89,21.429618
8f8d30be,45.0,75.0,2.0,166.67,37.5,0.0,0.0,0.0,0.0,0.0,125.00249999999998
de7d833e,0.0,0.0,0.0,0.0,0.0,14.0,22.0,1.0,22.0,9.43,0.0
b0f5175e,24.0,16.0,2.0,66.67,8.0,21.0,29.0,0.0,29.0,8.29,10.667200000000001
d5ae21a2,467.0,499.0,23.0,106.85,21.7,313.0,370.0,9.0,41.11,7.09,46.3729
c03c6200,2522.0,3328.0,180.0,131.96,18.49,2730.0,3513.0,118.0,29.77,7.72,48.798808
ae5a7eb5,440.0,452.0,18.0,102.73,25.11,0.0,0.0,0.0,0.0,0.0,51.591006
16084b50,28.0,19.0,0.0,67.86,19.0,40.0,44.0,2.0,22.0,6.6,25.7868
02789d88,836.0,966.0,42.0,115.55,23.0,19.0,30.0,1.0,30.0,9.47,53.153
feb9238a,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2dcac6ff,132.0,150.0,9.0,113.64,16.67,20.0,34.0,0.0,34.0,10.2,37.887576
35205dfc,4557.0,5652.0,207.0,124.03,27.3,1194.0,1634.0,50.0,32.68,8.21,67.72038
9dca07d7,8.0,7.0,0.0,87.5,7.0,563.0,661.0,34.0,19.44,7.04,12.25
1fb04d31,158.0,185.0,5.0,117.09,37.0,0.0,0.0,0.0,0.0,0.0,86.64659999999999
327b58d3,174.0,161.0,20.0,92.53,8.05,1669.0,2041.0,77.0,26.51,7.34,14.897330000000002
432bf4f5,87.0,88.0,4.0,101.15,22.0,0.0,0.0,0.0,0.0,0.0,44.506
9ff100a6,8.0,2.0,1.0,25.0,2.0,6.0,8.0,0.0,8.0,8.0,1.0
502b2c81,50.0,49.0,4.0,98.0,12.25,846.0,1067.0,35.0,30.49,7.57,24.01
79c7041c,63.0,55.0,4.0,87.3,13.75,993.0,1383.0,52.0,26.6,8.36,24.0075
69c994e4,21.0,10.0,3.0,47.62,3.33,167.0,240.0,10.0,24.0,8.62,3.171492
365229a8,158.0,174.0,11.0,110.13,15.82,0.0,0.0,0.0,0.0,0.0,34.845132
b5da6c24,2475.0,2884.0,129.0,116.53,22.36,0.0,0.0,0.0,0.0,0.0,52.112216
2c13defe,81.0,65.0,7.0,80.25,9.29,157.0,118.0,10.0,11.8,4.51,14.910449999999999
d718440b,1.0,0.0,1.0,0.0,0.0,211.0,289.0,10.0,28.9,8.22,0.0
fa41edde,13.0,8.0,1.0,61.54,8.0,62.0,76.0,2.0,38.0,7.35,9.8464
c7bdb5b5,596.0,721.0,31.0,120.97,23.26,13.0,28.0,0.0,28.0,12.92,56.275244
1f1b4c89,2.0,3.0,0.0,150.0,3.0,117.0,158.0,4.0,39.5,8.1,9.0
14fd10b5,72.0,79.0,4.0,109.72,19.75,39.0,29.0,4.0,7.25,4.46,43.3394
7d15170b,171.0,166.0,10.0,97.08,16.6,14.0,20.0,0.0,20.0,8.57,32.23056
0a476045,6472.0,7945.0,238.0,122.76,33.38,49.0,65.0,4.0,16.25,7.96,81.95457600000002
44afbf2d,1845.0,2234.0,105.0,121.08,21.28,201.0,237.0,13.0,18.23,7.07,51.531648000000004
25a42048,1756.0,2260.0,72.0,128.7,31.39,208.0,238.0,6.0,39.67,6.87,80.79785999999999
fbaa61d2,10.0,7.0,1.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,9.8
024a173d,11.0,7.0,0.0,63.64,7.0,36.0,76.0,0.0,76.0,12.67,8.909600000000001
3031bf83,79.0,82.0,7.0,103.8,11.71,0.0,0.0,0.0,0.0,0.0,24.30996
541f85c9,307.0,293.0,20.0,95.44,14.65,0.0,0.0,0.0,0.0,0.0,27.963919999999998
d2a6c0e6,4883.0,6173.0,227.0,126.42,27.19,0.0,0.0,0.0,0.0,0.0,68.747196
fe11caa6,1919.0,2391.0,94.0,124.6,25.44,0.0,0.0,0.0,0.0,0.0,63.396480000000004
19b9f399,651.0,822.0,56.0,126.27,14.68,2686.0,2979.0,108.0,27.58,6.65,37.072872
9a0e4ca5,383.0,377.0,22.0,98.43,17.14,0.0,0.0,0.0,0.0,0.0,33.741804
9c1ccdea,7.0,6.0,0.0,85.71,6.0,246.0,283.0,9.0,31.44,6.9,10.2852
4ed0bf6a,37.0,23.0,2.0,62.16,11.5,0.0,0.0,0.0,0.0,0.0,14.296799999999998
42bf1b7d,176.0,175.0,11.0,99.43,15.91,145.0,113.0,10.0,11.3,4.68,31.638626000000002
f5390243,119.0,187.0,6.0,157.14,31.17,0.0,0.0,0.0,0.0,0.0,97.96107599999999
0480aba6,21.0,12.0,4.0,57.14,3.0,302.0,312.0,15.0,20.8,6.2,3.4284000000000003
a7e20a07,54.0,60.0,5.0,111.11,12.0,0.0,0.0,0.0,0.0,0.0,26.6664
95bcba19,80.0,39.0,5.0,48.75,7.8,0.0,0.0,0.0,0.0,0.0,7.605
bec5cab9,118.0,119.0,4.0,100.85,29.75,26.0,33.0,0.0,33.0,7.62,60.00575
1a0c3177,14.0,5.0,3.0,35.71,1.67,810.0,1071.0,39.0,27.46,7.93,1.192714
13dd482e,22.0,17.0,2.0,77.27,8.5,0.0,0.0,0.0,0.0,0.0,13.1359
ae53180e,21.0,14.0,3.0,66.67,4.67,0.0,0.0,0.0,0.0,0.0,6.226978
8d1dad51,403.0,459.0,21.0,113.9,21.86,544.0,639.0,19.0,33.63,7.05,49.79708000000001
9df3a2f4,169.0,193.0,15.0,114.2,12.87,1137.0,1411.0,60.0,23.52,7.45,29.395079999999997
e32d22f6,12.0,7.0,2.0,58.33,3.5,311.0,453.0,11.0,41.18,8.74,4.0831
84548f53,140.0,160.0,13.0,114.29,12.31,0.0,0.0,0.0,0.0,0.0,28.138198000000003
a37b5c0a,25.0,14.0,3.0,56.0,4.67,209.0,301.0,12.0,25.08,8.64,5.2303999999999995
1957c6b7,62.0,52.0,7.0,83.87,7.43,97.0,117.0,3.0,39.0,7.24,12.463082
033e9d59,64.0,84.0,2.0,131.25,42.0,42.0,52.0,2.0,26.0,7.43,110.25
6afb26d6,213.0,237.0,15.0,111.27,15.8,0.0,0.0,0.0,0.0,0.0,35.16132
54ef649e,100.0,119.0,10.0,119.0,11.9,45.0,80.0,3.0,26.67,10.67,28.322000000000003
13bee186,33.0,28.0,2.0,84.85,14.0,0.0,0.0,0.0,0.0,0.0,23.757999999999996
55d3d4e8,0.0,0.0,0.0,0.0,0.0,48.0,49.0,0.0,49.0,6.12,0.0
6a7239a7,160.0,141.0,7.0,88.12,20.14,0.0,0.0,0.0,0.0,0.0,35.494736
8159d5fc,133.0,173.0,6.0,130.08,28.83,0.0,0.0,0.0,0.0,0.0,75.004128
36ea17c1,1.0,0.0,1.0,0.0,0.0,120.0,157.0,1.0,157.0,7.85,0.0
1e43a8c8,0.0,0.0,0.0,0.0,0.0,31.0,44.0,1.0,44.0,8.52,0.0
5e71fa21,18.0,15.0,1.0,83.33,15.0,0.0,0.0,0.0,0.0,0.0,24.999000000000002
9c821d2e,23.0,18.0,3.0,78.26,6.0,0.0,0.0,0.0,0.0,0.0,9.391200000000001
6c6aca89,233.0,292.0,17.0,125.32,17.18,813.0,1161.0,48.0,24.19,8.57,43.059951999999996
eb02a5f7,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314ed7e6,4.0,2.0,2.0,50.0,1.0,160.0,215.0,7.0,30.71,8.06,1.0
c74c583b,192.0,240.0,12.0,125.0,20.0,64.0,52.0,9.0,5.78,4.88,50.0
7081491e,513.0,611.0,31.0,119.1,19.71,0.0,0.0,0.0,0.0,0.0,46.94922
00cda8e4,7.0,2.0,1.0,28.57,2.0,43.0,60.0,0.0,60.0,8.37,1.1428
00757ae7,5.0,4.0,3.0,80.0,1.33,0.0,0.0,0.0,0.0,0.0,2.128
